,Unnamed: 0,GEO_ID,NAME,NAICS2017,NAICS2017_LABEL,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,YEAR,FIRMPDEMP,RCPPDEMP,EMP,PAYANN
484,484,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",2,Female,20,Hispanic,0,Total,2,Veteran,2019,D,D,0 to 19 employees,D
485,485,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,20,Hispanic,0,Total,2,Veteran,2019,23,K,58,1690
486,486,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,0,Total,2,Veteran,2019,1473,W,20944,1442634
487,487,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,29,Non-Hispanic,0,Total,2,Veteran,2019,1469,W,20906,1441487
488,488,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,29,Non-Hispanic,0,Total,2,Veteran,2019,D,D,20 to 99 employees,D
489,489,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,30,White,2,Veteran,2019,1494,W,20996,1443619
490,490,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,1,Total,30,White,2,Veteran,2019,1490,W,20958,1442471
491,491,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,1,Total,30,White,2,Veteran,2019,D,D,20 to 99 employees,D
492,492,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,20,Hispanic,30,White,2,Veteran,2019,23,K,58,1690
493,493,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,30,White,2,Veteran,2019,1470,W,20938,1441928
494,494,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,40,Black or African American,2,Veteran,2019,D,D,0 to 19 employees,D
495,495,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",2,Female,1,Total,40,Black or African American,2,Veteran,2019,D,D,0 to 19 employees,D
496,496,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,1,Total,40,Black or African American,2,Veteran,2019,D,D,0 to 19 employees,D
497,497,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,20,Hispanic,40,Black or African American,2,Veteran,2019,D,D,0 to 19 employees,D
498,498,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,40,Black or African American,2,Veteran,2019,D,D,0 to 19 employees,D
499,499,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,50,American Indian and Alaska Native,2,Veteran,2019,4,K,22,1472
500,500,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,1,Total,50,American Indian and Alaska Native,2,Veteran,2019,4,K,22,1472
501,501,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,50,American Indian and Alaska Native,2,Veteran,2019,4,K,22,1472
502,502,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,60,Asian,2,Veteran,2019,D,D,0 to 19 employees,D
503,503,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,1,Total,60,Asian,2,Veteran,2019,D,D,0 to 19 employees,D
504,504,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,60,Asian,2,Veteran,2019,D,D,0 to 19 employees,D
505,505,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,90,Minority,2,Veteran,2019,31,L,99,4659
506,506,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,92,Nonminority,2,Veteran,2019,1466,W,20912,1440153
507,507,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,0,Total,3,Equally veteran/nonveteran,2019,S,S,"5,000 to 9,999 employees",S
508,508,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",2,Female,1,Total,0,Total,3,Equally veteran/nonveteran,2019,D,D,0 to 19 employees,D
509,509,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,1,Total,0,Total,3,Equally veteran/nonveteran,2019,S,S,"2,500 to 4,999 employees",S
510,510,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,1,Total,0,Total,3,Equally veteran/nonveteran,2019,214,T,2441,165313
511,511,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,20,Hispanic,0,Total,3,Equally veteran/nonveteran,2019,D,D,500 to 999 employees,D
512,512,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,20,Hispanic,0,Total,3,Equally veteran/nonveteran,2019,D,D,500 to 999 employees,D
513,513,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,28,Equally Hispanic/non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,D,D,0 to 19 employees,D
514,514,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,28,Equally Hispanic/non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,D,D,0 to 19 employees,D
515,515,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,S,S,"5,000 to 9,999 employees",S
516,516,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",2,Female,29,Non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,D,D,0 to 19 employees,D
517,517,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,29,Non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,S,S,"2,500 to 4,999 employees",S
518,518,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,29,Non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,193,R,1704,125152
519,519,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,30,White,3,Equally veteran/nonveteran,2019,S,S,"5,000 to 9,999 employees",S
520,520,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",2,Female,1,Total,30,White,3,Equally veteran/nonveteran,2019,D,D,0 to 19 employees,D
521,521,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,1,Total,30,White,3,Equally veteran/nonveteran,2019,S,S,"2,500 to 4,999 employees",S
522,522,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,1,Total,30,White,3,Equally veteran/nonveteran,2019,212,T,2439,165249
523,523,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,20,Hispanic,30,White,3,Equally veteran/nonveteran,2019,D,D,500 to 999 employees,D
524,524,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,28,Equally Hispanic/non-Hispanic,30,White,3,Equally veteran/nonveteran,2019,D,D,0 to 19 employees,D
525,525,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,30,White,3,Equally veteran/nonveteran,2019,S,S,"5,000 to 9,999 employees",S
526,526,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,60,Asian,3,Equally veteran/nonveteran,2019,D,D,100 to 249 employees,D
527,527,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,1,Total,60,Asian,3,Equally veteran/nonveteran,2019,D,D,100 to 249 employees,D
528,528,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,60,Asian,3,Equally veteran/nonveteran,2019,D,D,100 to 249 employees,D
529,529,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,90,Minority,3,Equally veteran/nonveteran,2019,S,S,500 to 999 employees,S
530,530,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,91,Equally minority/nonminority,3,Equally veteran/nonveteran,2019,S,S,500 to 999 employees,S
531,531,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,92,Nonminority,3,Equally veteran/nonveteran,2019,S,S,"5,000 to 9,999 employees",S
532,532,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,0,Total,4,Nonveteran,2019,15542,W,242669,18922604
533,533,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",2,Female,1,Total,0,Total,4,Nonveteran,2019,1876,W,21616,1606862
534,534,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,1,Total,0,Total,4,Nonveteran,2019,11176,W,203475,16077384
535,535,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,1,Total,0,Total,4,Nonveteran,2019,2491,U,17578,1238357
536,536,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,20,Hispanic,0,Total,4,Nonveteran,2019,625,U,8551,497063
537,537,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",2,Female,20,Hispanic,0,Total,4,Nonveteran,2019,S,S,20 to 99 employees,S
538,538,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,20,Hispanic,0,Total,4,Nonveteran,2019,589,U,8136,470921
539,539,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,20,Hispanic,0,Total,4,Nonveteran,2019,S,S,250 to 499 employees,S
540,540,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,S,S,"1,000 to 2,499 employees",S
541,541,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,6,K,29,2940
542,542,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,S,S,"1,000 to 2,499 employees",S
543,543,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,0,Total,4,Nonveteran,2019,14824,W,232708,18333098
544,544,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",2,Female,29,Non-Hispanic,0,Total,4,Nonveteran,2019,1857,W,21560,1602819
545,545,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,29,Non-Hispanic,0,Total,4,Nonveteran,2019,10583,W,195311,15603523
546,546,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,29,Non-Hispanic,0,Total,4,Nonveteran,2019,2384,U,15838,1126757
547,547,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,30,White,4,Nonveteran,2019,15223,W,238672,18636054
548,548,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",2,Female,1,Total,30,White,4,Nonveteran,2019,1854,W,21241,1583027
549,549,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,1,Total,30,White,4,Nonveteran,2019,10936,W,200319,15837670
550,550,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,1,Total,30,White,4,Nonveteran,2019,2433,U,17112,1215356
551,551,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,20,Hispanic,30,White,4,Nonveteran,2019,615,U,8529,495799
552,552,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,28,Equally Hispanic/non-Hispanic,30,White,4,Nonveteran,2019,S,S,"1,000 to 2,499 employees",S
553,553,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,30,White,4,Nonveteran,2019,14519,W,228753,18049006
554,554,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,40,Black or African American,4,Nonveteran,2019,24,L,75,4921
555,555,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",2,Female,1,Total,40,Black or African American,4,Nonveteran,2019,9,K,41,2459
556,556,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,1,Total,40,Black or African American,4,Nonveteran,2019,S,S,20 to 99 employees,S
557,557,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,1,Total,40,Black or African American,4,Nonveteran,2019,D,D,0 to 19 employees,D
558,558,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,20,Hispanic,40,Black or African American,4,Nonveteran,2019,D,D,0 to 19 employees,D
559,559,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,40,Black or African American,4,Nonveteran,2019,17,L,67,4533
560,560,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,159,R,1491,115515
561,561,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",2,Female,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,16,L,100,6559
562,562,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,141,R,1351,105872
563,563,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,D,D,20 to 99 employees,D
564,564,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,50,American Indian and Alaska Native,4,Nonveteran,2019,159,R,1491,115515
565,565,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,60,Asian,4,Nonveteran,2019,104,R,1128,76885
566,566,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",2,Female,1,Total,60,Asian,4,Nonveteran,2019,S,S,250 to 499 employees,S
567,567,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,1,Total,60,Asian,4,Nonveteran,2019,S,S,500 to 999 employees,S
568,568,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",4,Equally male/female,1,Total,60,Asian,4,Nonveteran,2019,3,K,37,3035
569,569,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,20,Hispanic,60,Asian,4,Nonveteran,2019,D,D,0 to 19 employees,D
570,570,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,60,Asian,4,Nonveteran,2019,102,R,1126,76845
571,571,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,D,D,0 to 19 employees,D
572,572,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",2,Female,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,D,D,0 to 19 employees,D
573,573,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",3,Male,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,D,D,0 to 19 employees,D
574,574,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,29,Non-Hispanic,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,D,D,0 to 19 employees,D
575,575,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,90,Minority,4,Nonveteran,2019,913,U,11324,699113
576,576,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,91,Equally minority/nonminority,4,Nonveteran,2019,S,S,"2,500 to 4,999 employees",S
577,577,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",1,Total,1,Total,92,Nonminority,4,Nonveteran,2019,14352,W,227703,17983057
578,578,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,2019,17657,W,270495,20799717
579,579,0100000US,United States,21,"Mining, quarrying, and oil and gas extraction",98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,2019,1216,W,343927,39565146
580,580,0100000US,United States,22,Utilities,1,Total,1,Total,0,Total,1,Total,2019,5995,W,642237,72052468
581,581,0100000US,United States,22,Utilities,2,Female,1,Total,0,Total,1,Total,2019,374,U,3738,301471
582,582,0100000US,United States,22,Utilities,3,Male,1,Total,0,Total,1,Total,2019,2270,W,36931,3595921
583,583,0100000US,United States,22,Utilities,4,Equally male/female,1,Total,0,Total,1,Total,2019,426,T,2474,157978
584,584,0100000US,United States,22,Utilities,1,Total,20,Hispanic,0,Total,1,Total,2019,S,S,500 to 999 employees,S
585,585,0100000US,United States,22,Utilities,2,Female,20,Hispanic,0,Total,1,Total,2019,S,S,100 to 249 employees,S
586,586,0100000US,United States,22,Utilities,3,Male,20,Hispanic,0,Total,1,Total,2019,S,S,500 to 999 employees,S
587,587,0100000US,United States,22,Utilities,4,Equally male/female,20,Hispanic,0,Total,1,Total,2019,17,L,78,3851
