,Unnamed: 0,GEO_ID,NAME,NAICS2017,NAICS2017_LABEL,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,EMPSZFI,EMPSZFI_LABEL,YEAR,FIRMPDEMP,RCPPDEMP,EMP,PAYANN,Unnamed: 33
5140,5140,0100000US,United States,44-45,Retail trade,001,Total,001,Total,30,White,001,Total,657,Firms with 500 employees or more,2019,902,W,1076085,33695445,
5141,5141,0100000US,United States,44-45,Retail trade,002,Female,001,Total,30,White,001,Total,611,Firms with no employees,2019,11375,U,0,394767,
5142,5142,0100000US,United States,44-45,Retail trade,002,Female,001,Total,30,White,001,Total,612,Firms with 1 to 4 employees,2019,58199,W,126605,3006706,
5143,5143,0100000US,United States,44-45,Retail trade,002,Female,001,Total,30,White,001,Total,620,Firms with 5 to 9 employees,2019,21972,W,142583,3485420,
5144,5144,0100000US,United States,44-45,Retail trade,002,Female,001,Total,30,White,001,Total,630,Firms with 10 to 19 employees,2019,10690,W,140584,3974921,
5145,5145,0100000US,United States,44-45,Retail trade,002,Female,001,Total,30,White,001,Total,641,Firms with 20 to 49 employees,2019,4534,W,125111,3850756,
5146,5146,0100000US,United States,44-45,Retail trade,002,Female,001,Total,30,White,001,Total,642,Firms with 50 to 99 employees,2019,1205,W,76308,2625417,
5147,5147,0100000US,United States,44-45,Retail trade,002,Female,001,Total,30,White,001,Total,651,Firms with 100 to 249 employees,2019,364,W,48481,1671766,
5148,5148,0100000US,United States,44-45,Retail trade,002,Female,001,Total,30,White,001,Total,652,Firms with 250 to 499 employees,2019,65,W,7980,376287,
5149,5149,0100000US,United States,44-45,Retail trade,002,Female,001,Total,30,White,001,Total,657,Firms with 500 employees or more,2019,98,W,91455,3173693,
5150,5150,0100000US,United States,44-45,Retail trade,003,Male,001,Total,30,White,001,Total,611,Firms with no employees,2019,27373,W,0,1425173,
5151,5151,0100000US,United States,44-45,Retail trade,003,Male,001,Total,30,White,001,Total,612,Firms with 1 to 4 employees,2019,138592,W,302776,8948197,
5152,5152,0100000US,United States,44-45,Retail trade,003,Male,001,Total,30,White,001,Total,620,Firms with 5 to 9 employees,2019,62950,W,414146,12851462,
5153,5153,0100000US,United States,44-45,Retail trade,003,Male,001,Total,30,White,001,Total,630,Firms with 10 to 19 employees,2019,35610,W,470448,16097053,
5154,5154,0100000US,United States,44-45,Retail trade,003,Male,001,Total,30,White,001,Total,641,Firms with 20 to 49 employees,2019,20432,W,602903,23139345,
5155,5155,0100000US,United States,44-45,Retail trade,003,Male,001,Total,30,White,001,Total,642,Firms with 50 to 99 employees,2019,7582,W,483654,21376732,
5156,5156,0100000US,United States,44-45,Retail trade,003,Male,001,Total,30,White,001,Total,651,Firms with 100 to 249 employees,2019,4327,W,584832,26728771,
5157,5157,0100000US,United States,44-45,Retail trade,003,Male,001,Total,30,White,001,Total,652,Firms with 250 to 499 employees,2019,1278,W,329764,14809375,
5158,5158,0100000US,United States,44-45,Retail trade,003,Male,001,Total,30,White,001,Total,657,Firms with 500 employees or more,2019,754,W,922748,29261676,
5159,5159,0100000US,United States,44-45,Retail trade,004,Equally male/female,001,Total,30,White,001,Total,611,Firms with no employees,2019,9955,W,0,625231,
5160,5160,0100000US,United States,44-45,Retail trade,004,Equally male/female,001,Total,30,White,001,Total,612,Firms with 1 to 4 employees,2019,47137,W,105771,2848278,
5161,5161,0100000US,United States,44-45,Retail trade,004,Equally male/female,001,Total,30,White,001,Total,620,Firms with 5 to 9 employees,2019,22540,W,148676,3999165,
5162,5162,0100000US,United States,44-45,Retail trade,004,Equally male/female,001,Total,30,White,001,Total,630,Firms with 10 to 19 employees,2019,12149,W,159625,4374874,
5163,5163,0100000US,United States,44-45,Retail trade,004,Equally male/female,001,Total,30,White,001,Total,641,Firms with 20 to 49 employees,2019,6207,W,169431,5069007,
5164,5164,0100000US,United States,44-45,Retail trade,004,Equally male/female,001,Total,30,White,001,Total,642,Firms with 50 to 99 employees,2019,1355,W,89628,2623886,
5165,5165,0100000US,United States,44-45,Retail trade,004,Equally male/female,001,Total,30,White,001,Total,651,Firms with 100 to 249 employees,2019,S,S,"50,000 to 99,999 employees",S,
5166,5166,0100000US,United States,44-45,Retail trade,004,Equally male/female,001,Total,30,White,001,Total,652,Firms with 250 to 499 employees,2019,S,S,"25,000 to 49,999 employees",S,
5167,5167,0100000US,United States,44-45,Retail trade,004,Equally male/female,001,Total,30,White,001,Total,657,Firms with 500 employees or more,2019,52,W,61882,1260076,
5168,5168,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,30,White,001,Total,611,Firms with no employees,2019,2636,U,0,99852,
5169,5169,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,30,White,001,Total,612,Firms with 1 to 4 employees,2019,16722,W,35615,853620,
5170,5170,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,30,White,001,Total,620,Firms with 5 to 9 employees,2019,4986,W,32707,866170,
5171,5171,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,30,White,001,Total,630,Firms with 10 to 19 employees,2019,2685,W,35749,1074901,
5172,5172,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,30,White,001,Total,641,Firms with 20 to 49 employees,2019,1326,W,38054,1062664,
5173,5173,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,30,White,001,Total,642,Firms with 50 to 99 employees,2019,S,S,"10,000 to 24,999 employees",S,
5174,5174,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,30,White,001,Total,651,Firms with 100 to 249 employees,2019,S,S,"10,000 to 24,999 employees",S,
5175,5175,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,30,White,001,Total,652,Firms with 250 to 499 employees,2019,4,T,753,35933,
5176,5176,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,30,White,001,Total,657,Firms with 500 employees or more,2019,15,U,7401,360791,
5177,5177,0100000US,United States,44-45,Retail trade,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,611,Firms with no employees,2019,396,R,0,15622,
5178,5178,0100000US,United States,44-45,Retail trade,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,612,Firms with 1 to 4 employees,2019,2177,U,4545,120925,
5179,5179,0100000US,United States,44-45,Retail trade,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,620,Firms with 5 to 9 employees,2019,S,S,"2,500 to 4,999 employees",S,
5180,5180,0100000US,United States,44-45,Retail trade,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,630,Firms with 10 to 19 employees,2019,477,U,6949,226280,
5181,5181,0100000US,United States,44-45,Retail trade,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,641,Firms with 20 to 49 employees,2019,S,S,"5,000 to 9,999 employees",S,
5182,5182,0100000US,United States,44-45,Retail trade,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,642,Firms with 50 to 99 employees,2019,5,O,237,10687,
5183,5183,0100000US,United States,44-45,Retail trade,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,651,Firms with 100 to 249 employees,2019,S,S,500 to 999 employees,S,
5184,5184,0100000US,United States,44-45,Retail trade,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,657,Firms with 500 employees or more,2019,5,U,3627,153497,
5185,5185,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,30,White,001,Total,611,Firms with no employees,2019,45668,W,0,2329697,
5186,5186,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,30,White,001,Total,612,Firms with 1 to 4 employees,2019,225026,W,494992,13828636,
5187,5187,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,30,White,001,Total,620,Firms with 5 to 9 employees,2019,101950,W,669170,19376835,
5188,5188,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,30,White,001,Total,630,Firms with 10 to 19 employees,2019,55288,W,727961,23145667,
5189,5189,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,30,White,001,Total,641,Firms with 20 to 49 employees,2019,29680,W,853865,30805298,
5190,5190,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,30,White,001,Total,642,Firms with 50 to 99 employees,2019,9908,W,632650,26131219,
5191,5191,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,30,White,001,Total,651,Firms with 100 to 249 employees,2019,5150,W,688977,30638918,
5192,5192,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,30,White,001,Total,652,Firms with 250 to 499 employees,2019,1529,W,386990,16656650,
5193,5193,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,30,White,001,Total,657,Firms with 500 employees or more,2019,884,W,1065057,33181158,
5194,5194,0100000US,United States,44-45,Retail trade,001,Total,001,Total,40,Black or African American,001,Total,611,Firms with no employees,2019,869,R,0,23560,
5195,5195,0100000US,United States,44-45,Retail trade,001,Total,001,Total,40,Black or African American,001,Total,612,Firms with 1 to 4 employees,2019,5438,U,11157,284277,
5196,5196,0100000US,United States,44-45,Retail trade,001,Total,001,Total,40,Black or African American,001,Total,620,Firms with 5 to 9 employees,2019,1440,U,9360,222445,
5197,5197,0100000US,United States,44-45,Retail trade,001,Total,001,Total,40,Black or African American,001,Total,630,Firms with 10 to 19 employees,2019,797,U,10366,276899,
5198,5198,0100000US,United States,44-45,Retail trade,001,Total,001,Total,40,Black or African American,001,Total,641,Firms with 20 to 49 employees,2019,S,S,"2,500 to 4,999 employees",S,
5199,5199,0100000US,United States,44-45,Retail trade,001,Total,001,Total,40,Black or African American,001,Total,642,Firms with 50 to 99 employees,2019,58,U,3840,182998,
5200,5200,0100000US,United States,44-45,Retail trade,001,Total,001,Total,40,Black or African American,001,Total,651,Firms with 100 to 249 employees,2019,25,U,3401,192469,
5201,5201,0100000US,United States,44-45,Retail trade,001,Total,001,Total,40,Black or African American,001,Total,652,Firms with 250 to 499 employees,2019,D,D,250 to 499 employees,D,
5202,5202,0100000US,United States,44-45,Retail trade,001,Total,001,Total,40,Black or African American,001,Total,657,Firms with 500 employees or more,2019,D,D,500 to 999 employees,D,
5203,5203,0100000US,United States,44-45,Retail trade,002,Female,001,Total,40,Black or African American,001,Total,611,Firms with no employees,2019,270,O,0,7485,
5204,5204,0100000US,United States,44-45,Retail trade,002,Female,001,Total,40,Black or African American,001,Total,612,Firms with 1 to 4 employees,2019,1459,T,2862,64710,
5205,5205,0100000US,United States,44-45,Retail trade,002,Female,001,Total,40,Black or African American,001,Total,620,Firms with 5 to 9 employees,2019,508,R,3400,67506,
5206,5206,0100000US,United States,44-45,Retail trade,002,Female,001,Total,40,Black or African American,001,Total,630,Firms with 10 to 19 employees,2019,S,S,"1,000 to 2,499 employees",S,
5207,5207,0100000US,United States,44-45,Retail trade,002,Female,001,Total,40,Black or African American,001,Total,641,Firms with 20 to 49 employees,2019,D,D,500 to 999 employees,D,
5208,5208,0100000US,United States,44-45,Retail trade,002,Female,001,Total,40,Black or African American,001,Total,642,Firms with 50 to 99 employees,2019,D,D,100 to 249 employees,D,
5209,5209,0100000US,United States,44-45,Retail trade,003,Male,001,Total,40,Black or African American,001,Total,611,Firms with no employees,2019,511,R,0,13121,
5210,5210,0100000US,United States,44-45,Retail trade,003,Male,001,Total,40,Black or African American,001,Total,612,Firms with 1 to 4 employees,2019,3460,U,7345,192509,
5211,5211,0100000US,United States,44-45,Retail trade,003,Male,001,Total,40,Black or African American,001,Total,620,Firms with 5 to 9 employees,2019,743,U,4814,137276,
5212,5212,0100000US,United States,44-45,Retail trade,003,Male,001,Total,40,Black or African American,001,Total,630,Firms with 10 to 19 employees,2019,460,U,6066,171403,
5213,5213,0100000US,United States,44-45,Retail trade,003,Male,001,Total,40,Black or African American,001,Total,641,Firms with 20 to 49 employees,2019,S,S,"2,500 to 4,999 employees",S,
5214,5214,0100000US,United States,44-45,Retail trade,003,Male,001,Total,40,Black or African American,001,Total,642,Firms with 50 to 99 employees,2019,56,U,3731,178390,
5215,5215,0100000US,United States,44-45,Retail trade,003,Male,001,Total,40,Black or African American,001,Total,651,Firms with 100 to 249 employees,2019,25,U,3401,192469,
5216,5216,0100000US,United States,44-45,Retail trade,003,Male,001,Total,40,Black or African American,001,Total,652,Firms with 250 to 499 employees,2019,D,D,250 to 499 employees,D,
5217,5217,0100000US,United States,44-45,Retail trade,003,Male,001,Total,40,Black or African American,001,Total,657,Firms with 500 employees or more,2019,D,D,500 to 999 employees,D,
5218,5218,0100000US,United States,44-45,Retail trade,004,Equally male/female,001,Total,40,Black or African American,001,Total,611,Firms with no employees,2019,S,S,0 to 19 employees,S,
5219,5219,0100000US,United States,44-45,Retail trade,004,Equally male/female,001,Total,40,Black or African American,001,Total,612,Firms with 1 to 4 employees,2019,S,S,500 to 999 employees,S,
5220,5220,0100000US,United States,44-45,Retail trade,004,Equally male/female,001,Total,40,Black or African American,001,Total,620,Firms with 5 to 9 employees,2019,S,S,"1,000 to 2,499 employees",S,
5221,5221,0100000US,United States,44-45,Retail trade,004,Equally male/female,001,Total,40,Black or African American,001,Total,630,Firms with 10 to 19 employees,2019,S,S,"2,500 to 4,999 employees",S,
5222,5222,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,40,Black or African American,001,Total,611,Firms with no employees,2019,146,L,0,3212,
5223,5223,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,40,Black or African American,001,Total,612,Firms with 1 to 4 employees,2019,794,R,1423,39313,
5224,5224,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,40,Black or African American,001,Total,620,Firms with 5 to 9 employees,2019,S,S,"1,000 to 2,499 employees",S,
5225,5225,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,40,Black or African American,001,Total,630,Firms with 10 to 19 employees,2019,S,S,"1,000 to 2,499 employees",S,
5226,5226,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,40,Black or African American,001,Total,641,Firms with 20 to 49 employees,2019,D,D,500 to 999 employees,D,
5227,5227,0100000US,United States,44-45,Retail trade,001,Total,020,Hispanic,40,Black or African American,001,Total,642,Firms with 50 to 99 employees,2019,D,D,100 to 249 employees,D,
5228,5228,0100000US,United States,44-45,Retail trade,001,Total,028,Equally Hispanic/non-Hispanic,40,Black or African American,001,Total,612,Firms with 1 to 4 employees,2019,D,D,0 to 19 employees,D,
5229,5229,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,40,Black or African American,001,Total,611,Firms with no employees,2019,724,R,0,20348,
5230,5230,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,40,Black or African American,001,Total,612,Firms with 1 to 4 employees,2019,4641,U,9728,244504,
5231,5231,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,40,Black or African American,001,Total,620,Firms with 5 to 9 employees,2019,1286,U,8281,203870,
5232,5232,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,40,Black or African American,001,Total,630,Firms with 10 to 19 employees,2019,676,U,8581,231583,
5233,5233,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,40,Black or African American,001,Total,641,Firms with 20 to 49 employees,2019,S,S,"2,500 to 4,999 employees",S,
5234,5234,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,40,Black or African American,001,Total,642,Firms with 50 to 99 employees,2019,56,U,3686,175413,
5235,5235,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,40,Black or African American,001,Total,651,Firms with 100 to 249 employees,2019,25,U,3401,192469,
5236,5236,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,40,Black or African American,001,Total,652,Firms with 250 to 499 employees,2019,D,D,250 to 499 employees,D,
5237,5237,0100000US,United States,44-45,Retail trade,001,Total,029,Non-Hispanic,40,Black or African American,001,Total,657,Firms with 500 employees or more,2019,D,D,500 to 999 employees,D,
5238,5238,0100000US,United States,44-45,Retail trade,001,Total,001,Total,50,American Indian and Alaska Native,001,Total,611,Firms with no employees,2019,213,O,0,6110,
5239,5239,0100000US,United States,44-45,Retail trade,001,Total,001,Total,50,American Indian and Alaska Native,001,Total,612,Firms with 1 to 4 employees,2019,1193,T,2476,60212,
5240,5240,0100000US,United States,44-45,Retail trade,001,Total,001,Total,50,American Indian and Alaska Native,001,Total,620,Firms with 5 to 9 employees,2019,703,T,4520,83511,
5241,5241,0100000US,United States,44-45,Retail trade,001,Total,001,Total,50,American Indian and Alaska Native,001,Total,630,Firms with 10 to 19 employees,2019,S,S,"1,000 to 2,499 employees",S,
